,freq.,title,author,words,code
21443,1,The Ball at Sceaux,Honore de Balzac,['smell'],1305
21444,1,Melmoth Reconciled,Honore de Balzac,['scent'],1277
21445,1,Pierre Grassou,Honore de Balzac,['smell'],1230
21446,1,Life of Wagner,Louis Nohl,['ripe'],31526
21447,1,"Narakan Rifles, About Face!",Jan Smith,['ripe'],31519
21448,1,Smeaton and Lighthouses,John Smeaton,['odour'],31482
21449,1,The Southern Soldier Boy,James Carson Elliott,['musty'],31453
21450,1,Unity of Good,Mary Baker Eddy,['smell'],16591
21451,1,Rudimental Divine Science,Mary Baker Eddy,['smell'],12321
21452,1,The Bountiful Lady,Thomas Cobb,['sniff'],30446
21453,1,The Coming of Evolution,John Wesley Judd,['savour'],31316
21454,1,Air Service Boys Over the Atlantic,Charles Amory Beach,['whiff'],10584
21455,1,Air Service Boys in the Big Battle,Charles Amory Beach,['stench'],6458
21456,1,Walls of Acid,Henry Hasse,['stench'],28045
21457,1,Two Christmas Celebrations,Theodore Parker,['fragrance'],17006
21458,1,A Letter Addressed to the Abbe Raynal,Thomas Paine,['pungent'],15279
21459,1,Common Sense,Thomas Paine,['ripeness'],3755
21460,1,Common Sense,Thomas Paine,['ripeness'],147
21461,1,Collectivum,Mike Lewis,['smell'],31208
21462,1,Thoughts on African Colonization,William Lloyd Garrison,['pungent'],31178
21463,1,Telempathy,Vance Simonds,['smell'],31153
21464,1,The North American Slime-Moulds,Thomas Huston MacBride,['musty'],31098
21465,1,The Real Hard Sell,William W Stuart,['ripe'],31038
21466,1,I'll Leave It To You,Noel Coward,['ripe'],31029
21467,1,The History and Antiquities of Horsham,Howard Dudley,['scent'],31003
21468,1,The Queen Against Owen,Allen Upward,['scented'],30910
21469,1,The American Church Dictionary and Cyclopedia,William James Miller,['ripe'],30888
21470,1,God and Mr. Wells,William Archer,['reek'],30882
21471,1,"America To-day, Observations and Reflections",William Archer,['savour'],7997
21472,1,Pope Adrian IV,Richard Raby,['bouquet'],30880
21473,1,Eternal Life,Henry Drummond,['ripe'],30876
21474,1,The Greatest Thing In the World and Other Addresses,Henry Drummond,['scent'],16739
21475,1,Addresses,Henry Drummond,['scent'],2498
21476,1,Commentaries on the Laws of England,William Blackstone,['ripeness'],30802
21477,1,Materials and Methods of Fiction,Clayton Hamilton,['ripe'],30776
21478,1,A Manual of the Art of Fiction,Clayton Hamilton,['ripe'],30183
21479,1,The Whispering Spheres,Russell Robert Winterbotham,['reek'],22226
21480,1,Communism and Christianism,William Montgomery Brown,['ripe'],30758
21481,1,Presbyterian Worship,Robert Johnston,['ripe'],30675
21482,1,Miss Mehetabel's Son,Thomas Bailey Aldrich,['musty'],23357
21483,1,Stories of Boys and Girls Who Loved the Saviour,John Wesley,['ripe'],30645
21484,1,Why I Preach the Second Coming,Isaac Massey Haldeman,['fragrance'],30573
21485,1,Right Above Race,Otto Hermann Kahn,['ripe'],30507
21486,1,Anarchism and Socialism,George Plechanoff,['ripe'],30506
21487,1,Jane Shore,Nicholas Rowe,['ripe'],30505
21488,1,Confessions of a Neurasthenic,William Taylor Marrs,['stench'],30487
21489,1,Old Quebec,Sir Gilbert Parker and Claude Glennon Bryan,['ripe'],30367
21490,1,Democritus Platonissans,Henry More,['perfume'],30327
21491,1,Hawk Carse,Anthony Gilmore,['smell'],30307
21492,1,The Passing of Ku Sui,Anthony Gilmore,['acrid'],30303
21493,1,The Philosophy of Teaching,Nathaniel Sands,['smell'],30296
21494,1,The Social Work of the Salvation Army,Edwin Gifford Lamb,['scent'],30295
21495,1,Wizard,Laurence Mark Janifer,['stench'],24375
21496,1,Modern Americans,Chester Sanford and Grace Owen,['smell'],30287
21497,1,The Sound of Silence,Barbara Constant,['musty'],30283
21498,1,Frederic Lord Leighton,Ernest Rhys,['savour'],30262
21499,1,The Big Trip Up Yonder,Kurt Vonnegut,['smell'],30240
21500,1,The Claims of Labour,Arthur Helps,['smell'],30238
21501,1,The Life of Columbus,Arthur Helps,['savour'],15336
21502,1,The Education of Children,Desiderius Erasmus,['ripe'],28338
21503,1,The Silesian Horseherd,Max Muller,['ripe'],24315
21504,1,The Eighteenth Century in English Caricature,Selwyn Brinton,['ripeness'],29647
21505,1,The Note-Book of an Attache,Eric Fisher Wood,['stench'],30179
21506,1,A History of Giggleswick School,Edward Allen Bell,['pungent'],30168
21507,1,Walter Pieterse,Multatuli,['ripe'],30135
21508,1,Behind the Beyond,Stephen Leacock,['fragrance'],23449
21509,1,The Unsolved Riddle of Social Justice,Stephen Leacock,['ripe'],22651
21510,1,Further Foolishness,Stephen Leacock,['ripe'],11504
21511,1,Nonsense Novels,Stephen Leacock,['bouquet'],4682
21512,1,Moonbeams From the Larger Lunacy,Stephen Leacock,['ripe'],4064
21513,1,My Father's Dragon,Ruth Stiles Gannett,['smell'],30017
21514,1,An Aviator's Field Book,Oswald Boelcke,['bouquet'],30011
21515,1,Weak on Square Roots,Russell Burton,['bouquet'],29976
21516,1,Slaves of Mercury,Nat Schachner,['ripe'],29966
21517,1,John Baptist Jackson,Jacob Kainen,['ripeness'],22263
21518,1,The Million-Dollar Suitcase,Alice MacGowan and Perry Newberry,['scented'],29877
21519,1,The Declaration of the Rights of Man and of Citizens,Georg Jellinek,['smell'],29815
21520,1,Japan,David Murray,['ripe'],29798
21521,1,Buffalo Bill's Spy Trailer,Colonel Prentiss Ingraham,['scent'],29792
21522,1,FreeChildrenStories.com Collection,Daniel Errico,['smell'],29762
21523,1,Architecture,Thomas Roger Smith and John Slater,['ripe'],29759
21524,1,Lighter Than You Think,Nelson Bond,['scent'],29698
21525,1,Taxidermy,Leon Luther Pray,['ripe'],29691
21526,1,The Coyote,James Roberts,['fragrance'],29602
21527,1,Getting to know Spain,Dee Day,['perfume'],29591
21528,1,M. P.'s in Session,Harry Furniss,['smell'],29560
21529,1,The Lord of Glory,Arno Gaebelein,['ripe'],29557
21530,1,The First Four Books of Xenophon's Anabasis,Xenophon,['fragrance'],22003
21531,1,The Memorable Thoughts of Socrates,Xenophon,['scent'],17490
21532,1,On Revenues,Xenophon,['waft'],1179
21533,1,The Polity of the Athenians and the Lacedaemonians,Xenophon,['ripeness'],1178
21534,1,On Horsemanship,Xenophon,['ripe'],1176
21535,1,The Apology,Xenophon,['ripeness'],1171
21536,1,In the Orbit of Saturn,Roman Frederick Starzl,['pungent'],29038
21537,1,Against Apion,Flavius Josephus,['putrid'],2849
21538,1,The Floating Island of Madness,Jason Kirby,['scent'],29421
21539,1,Wanderer of Infinity,Harl Vincent,['musty'],29408
21540,1,Judith Lynn,Annie Hamilton Donnell,['whiff'],27986
21541,1,Four Girls and a Compact,Annie Hamilton Donnell,['sniff'],9505
21542,1,Clairvoyance,Charles Webster Leadbeater,['scent'],29399
21543,1,The Terror from the Depths,Sewell Peaslee Wright,['stench'],29118
21544,1,The God in the Box,Sewell Peaslee Wright,['smell'],28705
21545,1,"The Story of the Great War, Volume V (of 8)",Official Sources,['scent'],29341
21546,1,England and Germany,Emile Joseph Dillon,['ripe'],29338
21547,1,Operation Earthworm,Joe Archibald,['sniff'],29303
21548,1,The Unknown Life of Jesus Christ,Nicolas Notovitch,['stench'],29288
21549,1,A Complete Edition of the Works of Nancy Luce,Nancy Luce,['smell'],29273
21550,1,She Would Be a Soldier,Mordecai Manuel Noah,['smell'],29231
21551,1,The Indian Princess,James Nelson Barker,['perfume'],29230
21552,1,The Prince of Parthia,Thomas Godfrey,['waft'],29222
21553,1,G-r-r-r...!,Roger Arcot,['sniff'],29194
21554,1,Acid Bath,Vaseleos Garson,['pungent'],29159
21555,1,Gaspar Ruiz,Joseph Conrad,['whiff'],8736
21556,1,Amy Foster,Joseph Conrad,['scent'],495
21557,1,The Shadow Line,Joseph Conrad,['smell'],451
21558,1,Pius IX. and His Time,Aeneas MacDonell Dawson,['odour'],29143
21559,1,The Einstein See-Saw,Miles John Breuer,['smell'],29060
21560,1,The Heads of Apex,Francis Flagg,['smell'],29046
21561,1,The Fete At Coqueville,Emile Zola,['smell'],23222
21562,1,Young Swaigder,George Henry Borrow,['smell'],28986
21563,1,Tord of Hafsborough and Other Ballads,George Henry Borrow,['ripe'],28985
21564,1,Poems of The First Period,Frederich Schiller,['fragrance'],6794
21565,1,The Bride of Messina,Frederich Schiller,['reek'],6793
21566,1,The Maid of Orleans,Frederich Schiller,['ripe'],6792
21567,1,Mary Stuart,Frederich Schiller,['fragrance'],6791
21568,1,The Death of Wallenstein,Frederich Schiller,['ripe'],6787
21569,1,"The Story Of My Life From Childhood To Manhood, Vol. 4",Georg Ebers,['odour'],5596
21570,1,"The Story Of My Life From Childhood To Manhood, Vol. 3",Georg Ebers,['ripe'],5595
21571,1,A Question,Georg Ebers,['perfume'],5588
21572,1,"In The Blue Pike, Vol. 1",Georg Ebers,['ripe'],5584
21573,1,"The Burgomaster's Wife, Vol. 5",Georg Ebers,['fragrance'],5582
21574,1,"Barbara Blomberg, Vol. 7",Georg Ebers,['odour'],5567
21575,1,"Barbara Blomberg, Vol. 1",Georg Ebers,['bouquet'],5561
21576,1,"Margery, Vol. 7",Georg Ebers,['scent'],5558
21577,1,"Margery, Vol. 5",Georg Ebers,['smell'],5556
21578,1,"Margery, Vol. 4",Georg Ebers,['ripe'],5555
21579,1,"Margery, Vol. 3",Georg Ebers,['scented'],5554
21580,1,"In The Fire Of The Forge, Vol. 6",Georg Ebers,['fragrance'],5548
21581,1,"In The Fire Of The Forge, Vol. 1",Georg Ebers,['pungent'],5543
21582,1,"A Thorny Path, Vol. 2",Georg Ebers,['scented'],5531
21583,1,"A Thorny Path, Vol. 1",Georg Ebers,['scented'],5530
21584,1,"The Bride Of The Nile, Vol. 11",Georg Ebers,['perfume'],5527
21585,1,"Arachne, Vol. 7",Georg Ebers,['odour'],5514
21586,1,"Arachne, Vol. 6",Georg Ebers,['fragrance'],5513
21587,1,"Arachne, Vol. 4",Georg Ebers,['ripe'],5511
21588,1,"Arachne, Vol. 2",Georg Ebers,['odour'],5509
21589,1,"Serapis, Vol. 6",Georg Ebers,['scent'],5506
21590,1,"Serapis, Vol. 2",Georg Ebers,['fragrance'],5502
21591,1,"Homo Sum, Vol. 5",Georg Ebers,['perfume'],5498
21592,1,"The Emperor, Vol. 8",Georg Ebers,['fragrance'],5490
21593,1,"Cleopatra, Vol. 5",Georg Ebers,['fragrance'],5477
21594,1,"The Sisters, Vol. 4",Georg Ebers,['smell'],5464
21595,1,"An Egyptian Princess, Vol. 10",Georg Ebers,['scent'],5459
21596,1,"An Egyptian Princess, Vol. 6",Georg Ebers,['scent'],5455
21597,1,"An Egyptian Princess, Vol. 3",Georg Ebers,['fragrance'],5452
21598,1,"An Egyptian Princess, Vol. 2",Georg Ebers,['smell'],5451
21599,1,"Uarda, Vol. 10",Georg Ebers,['perfume'],5448
21600,1,"Uarda, Vol. 9",Georg Ebers,['smell'],5447
21601,1,Stories And Tales Of The Irish,William Carleton,['scent'],28896
21602,1,The Poor Scholar,William Carleton,['ripe'],16017
21603,1,"Phil Purcel, The Pig-Driver and Other Stories",William Carleton,['smell'],16015
21604,1,The Italian Twins,Lucy Fitch Perkins,['smell'],28426
21605,1,The Voyage of the Rattletrap,Hayden Carruth,['smell'],16586
21606,1,"The Life of George Washington, Vol. 5 (of 5)",John Marshall,['ripe'],18595
21607,1,"The Life of George Washington, Vol. 4 (of 5)",John Marshall,['ripe'],18594
21608,1,"History of the United Netherlands, 1607, Part 2",John Lothrop Motley,['ripe'],4880
21609,1,"History of the United Netherlands, 1607, Part 1",John Lothrop Motley,['smell'],4879
21610,1,"History of the United Netherlands, 1604-05",John Lothrop Motley,['fragrance'],4877
21611,1,"History of the United Netherlands, 1603-04",John Lothrop Motley,['scented'],4876
21612,1,"History of the United Netherlands, 1602-03",John Lothrop Motley,['perfume'],4875
21613,1,"History of the United Netherlands, 1598-99",John Lothrop Motley,['scent'],4871
21614,1,"History of the United Netherlands, 1594",John Lothrop Motley,['smell'],4866
21615,1,"History of the United Netherlands, 1590, Part 1",John Lothrop Motley,['ripe'],4861
21616,1,"History of the United Netherlands, 1586, Part 1",John Lothrop Motley,['smell'],4845
21617,1,"History of the United Netherlands, 1585, Part 4",John Lothrop Motley,['smell'],4842
21618,1,"History of the United Netherlands, 1584",John Lothrop Motley,['musk'],4837
21619,1,"Rise of the Dutch Republic, 1579-80",John Lothrop Motley,['ripe'],4832
21620,1,"History of the United Netherlands, 1587, Part 1",John Lothrop Motley,['ripe'],4830
21621,1,"Rise of the Dutch Republic, 1576-77",John Lothrop Motley,['ripe'],4826
21622,1,"Rise of the Dutch Republic, 1570-72",John Lothrop Motley,['ripe'],4818
21623,1,"Rise of the Dutch Republic, 1568, Part 1",John Lothrop Motley,['ripe'],4815
21624,1,"Rise of the Dutch Republic, 1564-65",John Lothrop Motley,['pungent'],4809
21625,1,A Traveller in War-Time,Winston Churchill,['aroma'],5398
21626,1,"The Crisis, Volume 5",Winston Churchill,['smell'],5392
21627,1,"The Celebrity, Complete",Winston Churchill,['scent'],5387
21628,1,"The Celebrity, Volume 3",Winston Churchill,['scent'],5385
21629,1,"A Modern Chronicle, Volume 8",Winston Churchill,['odour'],5381
21630,1,"A Modern Chronicle, Volume 7",Winston Churchill,['smell'],5380
21631,1,"A Modern Chronicle, Volume 2",Winston Churchill,['whiff'],5375
21632,1,"Richard Carvel, Volume 3",Winston Churchill,['stench'],5367
21633,1,"The Inside of the Cup, Volume 5",Winston Churchill,['scented'],5360
21634,1,"The Inside of the Cup, Volume 1",Winston Churchill,['reek'],5356
21635,1,General Gordon,Seton Churchill,['putrid'],28773
21636,1,Chenodia,Jacob Bigelow,['smell'],28745
21637,1,Battle-Pieces and Aspects of the War,Herman Melville,['whiff'],12384
21638,1,"Bartleby, The Scrivener",Herman Melville,['smell'],11231
21639,1,I and My Chimney,Herman Melville,['ripe'],2694
21640,1,"Joe Strong, the Boy Fish",Vance Barnum,['smell'],25095
21641,1,Religious Life of Virginia in the Seventeenth Century,Brydon,['ripe'],28634
21642,1,The Road and the Roadside,Burton Willis Potter,['perfume'],28607
21643,1,Letters on an Elk Hunt,Elinore Pruitt Stewart,['smell'],28572
21644,1,"Hints on Horsemanship, to a Nephew and Niece",George Greenwood,['fetid'],28563
21645,1,Construction Work for Rural and Elementary Schools,Virginia McGaw,['ripe'],28501
21646,1,Ulysses S. Grant,Walter  Allen,['smell'],28386
21647,1,The Girl with the Green Eyes,Clyde Fitch,['smell'],19101
21648,1,The Treasure,Kathleen Norris,['sniff'],4211
21649,1,Cavalry in Future Wars,Frederick von Bernhardi,['ripe'],28298
21650,1,The Book of Old English Ballads,George Wharton Edwards,['fragrance'],9405
21651,1,"McGill and its Story, 1821-1921",Cyrus Macmillan,['musty'],28253
21652,1,"The War in the Air, Vol. 1",Walter Raleigh,['ripe'],28226
21653,1,Three Young Pioneers,John Theodore Mueller,['smell'],28173
21654,1,A Modern Mercenary,Kate Prichard,['musty'],28167
21655,1,Letters on the Cholera Morbus,James Gillkrest and William Fergusson,['acrid'],28147
21656,1,The Development of Embroidery in America,Candace Wheeler,['ripe'],24165
21657,1,The Pennyles Pilgrimage,John Taylor,['whiff'],28108
21658,1,The Complete Golfer,Harry Vardon,['ripe'],28107
21659,1,From The Lips of the Sea,Clinton Scollard,['ripe'],7784
21660,1,Kosciuszko,Monica Mary Gardner,['ripe'],27882
21661,1,Slavery: What it was; has done,Cydnor Bailey Tompkins,['putrid'],27767
21662,1,"Conscience, Vol. 4",Hector Malot,['perfume'],3989
21663,1,A Princess in Calico,Edith Ferguson Black,['odorous'],27630
21664,1,The Girl's of St. Olave's,Mabel Mackintosh,['smell'],27495
21665,1,Christopher and the Clockmakers,Sara Ware Bassett,['scent'],26857
21666,1,Steve and the Steam Engine,Sara Ware Bassett,['fragrance'],22245
21667,1,The Story of Glass,Sara Ware Bassett,['ripe'],20698
21668,1,The Ultimate Weapon,John Wood Campbell,['smell'],23790
21669,1,The Cult of Incompetence,Emile Faguet,['odour'],27368
21670,1,Initiation into Literature,Emile Faguet,['ripe'],8555
21671,1,The Angel of Thought and Other Poems,Ethel Allen Murphy,['ripe'],27275
21672,1,Electricity for the farm,Frederick Irving Anderson,['ripeness'],27257
21673,1,Moon Lore,Timothy Harley,['savour'],27228
21674,1,An Essay on the Antient and Modern State of Ireland,Henry Brooke,['fragrance'],27226
21675,1,Jerry's Charge Account,Hazel Hutchins Wilson,['smell'],27211
21676,1,Self Mastery Through Conscious Autosuggestion,Emile Coue,['ripe'],27203
21677,1,Joy in Service; etc.,American Tract Society,['ripe'],22141
21678,1,Six Days on the Hurricane Deck of a Mule,Almira Stillwell Cole,['smell'],27136
21679,1,"Beacon Lights of History, Volume 11",John Lord,['smell'],10644
21680,1,"Beacon Lights of History, Volume 8",John Lord,['ripe'],10627
21681,1,"Beacon Lights of History, Volume 5",John Lord,['musk'],10531
21682,1,"Beacon Lights of History, Volume IV",John Lord,['smell'],10522
21683,1,"Beacon Lights of History, Vol. 3, Part 1",John Lord,['musk'],1498
21684,1,First History of New Brunswick,Peter Fisher,['ripe'],27111
21685,1,The Risk Profession,Donald Edwin Westlake,['ripe'],27089
21686,1,The Day Time Stopped Moving,Bradner Buckner,['smell'],27053
21687,1,Across the Mesa,Jarvis Hall,['smell'],26984
21688,1,Jessie Carlton,Francis Forrester,['scent'],26953
21689,1,The Corsair King,Mor Jokai,['ripe'],26865
21690,1,The Dope on Mars,John Michael Sharkey,['smell'],26843
21691,1,Separation and Service,James Hudson Taylor,['savour'],26384
21692,1,Peter and Wendy,James Matthew Barrie,['sniff'],26654
21693,1,The Story of Madras,Glyn Barlow,['scented'],26621
21694,1,A Pirate of Parts,Richard Neville,['smell'],26612
21695,1,Are the Effects of Use and Disuse Inherited?,William Platt Ball,['odour'],26438
21696,1,Cardinal Newman as a Musician,Edward Bellasis,['smell'],26427
21697,1,The Care of Books,John Willis Clark,['savour'],26378
21698,1,The Young Farmer: Some Things He Should Know,Thomas Forsyth Hunt,['ripe'],26313
21699,1,The Ghost in the White House,Gerald Stanley Lee,['whiff'],22241
21700,1,The Voice of the Machines,Gerald Stanley Lee,['whiff'],20361
21701,1,How to Cook Husbands,Elizabeth Strong Worthington,['bouquet'],26210
21702,1,The Beggar's Opera,John Gay,['ripe'],25063
21703,1,Two Wonderful Detectives,Harlan Page Halsey,['whiff'],26155
21704,1,Submission to Divine Providence in the Death of Children,Doddridge,['ripeness'],26097
21705,1,Wilmot and Tilley,James Hannay,['ripe'],26086
21706,1,"Proceedings, 13th Annual Meeting",Northern Nut Growers Association,['savour'],25775
21707,1,"Proceedings, 11th Annual Meeting",Northern Nut Growers Association,['ripe'],24629
21708,1,The Deluge in the Light of Modern Science,William Denton,['fragrance'],25975
21709,1,Newspaper Reporting and Correspondence,Grant Milnor Hyde,['bouquet'],25968
21710,1,Sea Power in its Relations to the War of 1812,Alfred Thayer Mahan,['scent'],25911
21711,1,The Young Railroaders,Francis Lovell Coombs,['smell'],25868
21712,1,"History of the English People, Vol. VIII (of 8)",John Richard Green,['ripe'],25536
21713,1,Discourse of a Method for the Well Guiding of Reason,Rene Descartes,['smell'],25830
21714,1,The Girl and The Bill,Bannister Merwin,['scent'],25799
